#! FIELDS d1 file.free der_d1
#! SET min_d1 0.214296
#! SET max_d1 4.02382
#! SET nbins_d1  1079
#! SET periodic_d1 false
    0.214296000  311.706944517   -0.330724658
    0.217829881  311.703415698   -1.655726576
    0.221363763  311.687426187   -7.304706193
    0.224897644  311.634908543  -24.136363109
    0.228431525  311.480435810  -68.670353306
    0.231965406  311.075540234 -172.485904785
    0.235499288  310.130122732 -384.608128373
    0.239033169  308.153185583 -766.029881491
    0.242567050  304.453435060 -1364.458150021
    0.246100931  298.249660875 -2176.065012614
    0.249634813  288.918502813 -3111.207120932
    0.253168694  276.314091972 -3993.871215075
    0.256702575  260.995919415 -4614.721469827
    0.260236456  244.179680878 -4826.113487459
    0.263770338  227.379464683 -4617.869128108
    0.267304219  211.867809580 -4129.272864212
    0.270838100  198.265303390 -3573.392022819
    0.274371981  186.470463760 -3127.249247575
    0.277905863  175.945225304 -2855.100046309
    0.281439744  166.130185094 -2711.609773596
    0.284973625  156.727082566 -2606.845995844
    0.288507506  147.731912866 -2474.595162034
    0.292041388  139.275933914 -2304.047955427
    0.295575269  131.450624722 -2125.457248110
    0.299109150  124.213717597 -1976.389673929
    0.302643032  117.415684988 -1882.398381009
    0.306176913  110.845892060 -1846.390502136
    0.309710794  104.318280496 -1855.925977248
    0.313244675   97.707492767 -1890.577162746
    0.316778557   90.962946471 -1927.084989489
    0.320312438   84.106310624 -1954.492906450
    0.323846319   77.180366005 -1966.307775729
    0.327380200   70.236270321 -1965.445088618
    0.330914082   63.321273053 -1949.795915550
    0.334447963   56.497863507 -1912.394206651
    0.337981844   49.857093414 -1843.649080692
    0.341515725   43.517541031 -1745.821474227
    0.345049607   37.561109297 -1627.745821904
    0.348583488   32.033036998 -1506.823935005
    0.352117369   26.928502980 -1388.517528083
    0.355651250   22.237067281 -1272.782822088
    0.359185132   17.960538412 -1151.691308997
    0.362719013   14.127072340 -1022.118384737
    0.366252894   10.768476236 -886.252501858
    0.369786776    7.894818177 -747.657119404
    0.373320657    5.502151531 -613.606838440
    0.376854538    3.572163754 -488.593294649
    0.380388419    2.072599069 -370.311986108
    0.383922301    0.982684310 -255.299121554
    0.387456182    0.293875622 -142.969959024
    0.390990063    0.000000000  -32.995316187
    0.394523944    0.085736091   70.504312519
    0.398057826    0.515476280  160.318734487
    0.401591707    1.228747843  231.030069507
    0.405125588    2.156653953  281.664625681
    0.408659469    3.241190438  318.684693448
    0.412193351    4.438493550  349.299418932
    0.415727232    5.728781101  369.979712663
    0.419261113    7.074238598  376.966407444
    0.422794994    8.408503606  364.117439652
    0.426328876    9.654097335  327.700783030
    0.429862757   10.741255803  275.383218462
    0.433396638   11.642512841  228.043514850
    0.436930519   12.407492306  197.293471067
    0.440464401   13.095518891  184.320318513
    0.443998282   13.746956644  174.929006230
    0.447532163   14.358980502  161.231500783
    0.451066045   14.923515105  150.447130017
    0.454599926   15.471615925  151.857477448
    0.458133807   16.042653627  161.707252399
    0.461667688   16.644126149  166.348579058
    0.465201570   17.242709345  160.465471812
    0.468735451   17.805975669  148.615232727
    0.472269332   18.327587634  137.917967825
    0.475803213   18.816365682  127.823920197
    0.479337095   19.266646334  117.004781016
    0.482870976   19.680094929  108.967478198
    0.486404857   20.079531178  109.050532195
    0.489938738   20.494238865  118.492533265
    0.493472620   20.941744332  122.053156941
    0.497006501   21.379731434  112.376591009
    0.500540382   21.759048365   92.902688855
    0.504074263   22.065744915   73.499062148
    0.507608145   22.321949355   64.894765225
    0.511142026   22.567859939   63.223145179
