#! FIELDS d1 file.free der_d1
#! SET min_d1 0.214296
#! SET max_d1 4.02382
#! SET nbins_d1  1079
#! SET periodic_d1 false
    0.214296000  299.265017294   -0.135983384
    0.217829881  299.263741436   -0.622504814
    0.221363763  299.255637608   -3.614058692
    0.224897644  299.226860222  -13.340184236
    0.228431525  299.136553018  -40.989829198
    0.231965406  298.884191969 -110.243074965
    0.235499288  298.256839653 -262.152415117
    0.239033169  296.860623386 -555.767766882
    0.242567050  294.085584937 -1050.814053214
    0.246100931  289.158732400 -1772.518310268
    0.249634813  281.342749786 -2668.693331505
    0.253168694  270.259471240 -3589.109150771
    0.256702575  256.195644845 -4319.340115148
    0.260236456  240.173289569 -4673.491160589
    0.263770338  223.681513693 -4588.759829542
    0.267304219  208.138100817 -4164.899927918
    0.270838100  194.397641373 -3605.415373014
    0.274371981  182.574720204 -3105.329678890
    0.277905863  172.255739696 -2759.814461359
    0.281439744  162.897219806 -2551.980932532
    0.284973625  154.134974632 -2408.952627167
    0.288507506  145.862386399 -2268.344940907
    0.292041388  138.114116865 -2112.975200235
    0.295575269  130.916349467 -1962.200166239
    0.299109150  124.199592250 -1845.030162311
    0.302643032  117.808940819 -1782.788304325
    0.306176913  111.534607272 -1778.886459626
    0.309710794  105.186377678 -1821.927624345
    0.313244675   98.635251380 -1890.303865251
    0.316778557   91.837257172 -1956.389995073
    0.320312438   84.837168896 -2004.446250093
    0.323846319   77.712854801 -2026.779324383
    0.327380200   70.547715296 -2028.648447585
    0.330914082   63.410198330 -2011.809031599
    0.334447963   56.372469741 -1970.984918185
    0.337981844   49.533322663 -1896.372644000
    0.341515725   43.021052536 -1789.944222087
    0.345049607   36.926021134 -1661.434461251
    0.348583488   31.296465096 -1530.271194067
    0.352117369   26.124121464 -1403.272396701
    0.355651250   21.393308153 -1279.855615215
    0.359185132   17.104687945 -1150.838198231
    0.362719013   13.289065835 -1012.450217493
    0.366252894    9.979553248 -867.925232897
    0.369786776    7.181967143 -723.157687262
    0.373320657    4.880862389 -586.372246776
    0.376854538    3.047522453 -460.888874165
