#! FIELDS d1 file.free der_d1
#! SET min_d1 0.214296
#! SET max_d1 4.02382
#! SET nbins_d1  1079
#! SET periodic_d1 false
    0.214296000  272.199106051   -0.000000000
    0.217829881  272.199106051   -0.000000000
    0.221363763  272.199106051   -0.000000000
    0.224897644  272.197194773   -0.770674490
    0.228431525  272.187514806   -4.405068194
    0.231965406  272.152738856  -16.299865468
    0.235499288  272.045000808  -49.298488562
    0.239033169  271.744714050 -131.038312923
    0.242567050  271.004635371 -307.138130259
    0.246100931  269.389672094 -636.068291704
    0.249634813  266.266193394 -1165.695042911
    0.253168694  260.909546891 -1892.553699088
    0.256702575  252.757194718 -2725.564557405
    0.260236456  241.714873500 -3494.571848621
    0.263770338  228.352345944 -4011.572304718
    0.267304219  213.786093861 -4168.275363301
    0.270838100  199.281983318 -3992.699535616
    0.274371981  185.787021601 -3625.309287879
    0.277905863  173.683327613 -3229.318770477
    0.281439744  162.863945465 -2908.636693248
    0.284973625  152.999944438 -2686.551255044
    0.288507506  143.782712997 -2537.214827326
    0.292041388  135.011486748 -2430.033915877
    0.295575269  126.570034864 -2348.831297460
    0.299109150  118.377532365 -2288.426857373
    0.302643032  110.368769010 -2244.432086482
    0.306176913  102.496331155 -2211.014520075
    0.309710794   94.743857485 -2176.742198593
    0.313244675   87.132950590 -2130.054858473
    0.316778557   79.721257261 -2061.651092667
    0.320312438   72.587948967 -1975.014462550
    0.323846319   65.784065006 -1877.541545134
    0.327380200   59.322616082 -1783.296068872
    0.330914082   53.179785316 -1697.973635532
    0.334447963   47.328245700 -1617.406752058
    0.337981844   41.767518766 -1529.913730594
    0.341515725   36.537304060 -1433.537621671
    0.345049607   31.657520182 -1331.754133584
    0.348583488   27.130431592 -1236.529662741
    0.352117369   22.927186945 -1148.423530027
    0.355651250   19.029217481 -1062.800819805
    0.359185132   15.443419762 -969.625151973
    0.362719013   12.206349079 -865.845687867
    0.366252894    9.353765663 -755.457230440
    0.369786776    6.893942344 -643.770009906
    0.373320657    4.818615174 -536.773845922
    0.376854538    3.115027942 -435.443694977
    0.380388419    1.770550626 -333.426313736
    0.383922301    0.793475928 -225.928700229
    0.387456182    0.202153376 -115.677494220
    0.390990063    0.000000000   -7.691124854
    0.394523944    0.164046651   89.902649297
    0.398057826    0.644101086  170.256319630
    0.401591707    1.374077557  232.285311524
    0.405125588    2.296036725  279.267365331
    0.408659469    3.371418063  317.581233681
    0.412193351    4.565040838  348.883022824
